application,load,type,compressor,iteration,time,repetition
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.633624553680419,24
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.6245961189270021,25
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.6315836906433101,26
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.612187623977661,27
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.6205062866210931,28
YATSERVER,BINCSVL2,INFINITE,zlib,3,0.6187138557434081,29
YATSERVER,BINCSVL2,MONO,heif,11,179.40659093856812,0
YATSERVER,BINCSVL2,MONO,heif,11,259.2910897731781,1
YATSERVER,BINCSVL2,MONO,heif,11,263.2561776638031,2
YATSERVER,BINCSVL2,MONO,heif,11,257.3709144592285,3
YATSERVER,BINCSVL2,MONO,heif,11,259.776309967041,4
YATSERVER,BINCSVL2,MONO,heif,11,197.5438060760498,5
YATSERVER,BINCSVL2,MONO,heif,11,183.259845495224,6
YATSERVER,BINCSVL2,MONO,heif,11,180.6260907649994,7
YATSERVER,BINCSVL2,MONO,heif,11,183.28744339942932,8
YATSERVER,BINCSVL2,MONO,heif,11,180.33390164375305,9
YATSERVER,BINCSVL2,MONO,heif,11,182.64075255393982,10
YATSERVER,BINCSVL2,MONO,heif,11,181.10215067863464,11
YATSERVER,BINCSVL2,MONO,heif,11,193.97210931777954,12
YATSERVER,BINCSVL2,MONO,heif,11,184.3960099220276,13
YATSERVER,BINCSVL2,MONO,heif,11,182.200364112854,14
YATSERVER,BINCSVL2,MONO,heif,11,185.14221620559692,15
YATSERVER,BINCSVL2,MONO,heif,11,181.5792531967163,16
YATSERVER,BINCSVL2,MONO,heif,11,182.54461002349854,17
YATSERVER,BINCSVL2,MONO,heif,11,179.99658036231995,18
YATSERVER,BINCSVL2,MONO,heif,11,186.46128344535828,19
YATSERVER,BINCSVL2,MONO,heif,11,180.17343187332153,20
YATSERVER,BINCSVL2,MONO,heif,11,183.0588676929474,21
YATSERVER,BINCSVL2,MONO,heif,11,182.75364017486572,22
YATSERVER,BINCSVL2,MONO,heif,11,185.1329469680786,23
YATSERVER,BINCSVL2,MONO,heif,11,180.47217631340027,24
YATSERVER,BINCSVL2,MONO,heif,11,183.6395719051361,25
YATSERVER,BINCSVL2,MONO,heif,11,180.01149034500122,26
YATSERVER,BINCSVL2,MONO,heif,11,184.66601276397705,27
YATSERVER,BINCSVL2,MONO,heif,11,180.20196557044983,28
YATSERVER,BINCSVL2,MONO,heif,11,183.4119668006897,29
YATSERVER,BINCSVL2,MONO,entropy,8,5.032474279403686,0
YATSERVER,BINCSVL2,MONO,entropy,8,6.211219787597656,1
YATSERVER,BINCSVL2,MONO,entropy,8,6.602612495422363,2
YATSERVER,BINCSVL2,MONO,entropy,8,6.748522758483887,3
YATSERVER,BINCSVL2,MONO,entropy,8,5.458475589752197,4
YATSERVER,BINCSVL2,MONO,entropy,8,9.859323263168335,5
YATSERVER,BINCSVL2,MONO,entropy,8,11.686532258987427,6
YATSERVER,BINCSVL2,MONO,entropy,8,5.773228883743286,7
YATSERVER,BINCSVL2,MONO,entropy,8,4.6885600090026855,8
YATSERVER,BINCSVL2,MONO,entropy,8,3.956380844116211,9
YATSERVER,BINCSVL2,MONO,entropy,8,4.426955461502075,10
YATSERVER,BINCSVL2,MONO,entropy,8,4.933576345443726,11
YATSERVER,BINCSVL2,MONO,entropy,8,7.075684785842895,12
YATSERVER,BINCSVL2,MONO,entropy,8,3.842971086502075,13
YATSERVER,BINCSVL2,MONO,entropy,8,3.740646362304687,14
YATSERVER,BINCSVL2,MONO,entropy,8,3.9667763710021973,15
YATSERVER,BINCSVL2,MONO,entropy,8,3.999975681304931,16
YATSERVER,BINCSVL2,MONO,entropy,8,4.1673524379730225,17
YATSERVER,BINCSVL2,MONO,entropy,8,6.320533990859985,18
YATSERVER,BINCSVL2,MONO,entropy,8,3.844409942626953,19
YATSERVER,BINCSVL2,MONO,entropy,8,3.897947072982788,20
YATSERVER,BINCSVL2,MONO,entropy,8,3.812227725982666,21
YATSERVER,BINCSVL2,MONO,entropy,8,3.853338479995727,22
YATSERVER,BINCSVL2,MONO,entropy,8,4.229630947113037,23
YATSERVER,BINCSVL2,MONO,entropy,8,6.375629425048828,24
YATSERVER,BINCSVL2,MONO,entropy,8,4.302212715148926,25
YATSERVER,BINCSVL2,MONO,entropy,8,4.54103684425354,26
YATSERVER,BINCSVL2,MONO,entropy,8,3.83725905418396,27
YATSERVER,BINCSVL2,MONO,entropy,8,3.8414077758789062,28
YATSERVER,BINCSVL2,MONO,entropy,8,3.8229660987854,29
YATSERVER,BINCSVL2,MONO,ppmd,2,1.432833194732666,0
YATSERVER,BINCSVL2,MONO,ppmd,2,1.244832515716552,1
YATSERVER,BINCSVL2,MONO,ppmd,2,1.330436706542968,2
YATSERVER,BINCSVL2,MONO,ppmd,2,3.118425130844116,3
YATSERVER,BINCSVL2,MONO,ppmd,2,1.318885803222656,4
YATSERVER,BINCSVL2,MONO,ppmd,2,1.51947808265686,5
YATSERVER,BINCSVL2,MONO,ppmd,2,1.647192001342773,6
YATSERVER,BINCSVL2,MONO,ppmd,2,1.551552057266235,7
YATSERVER,BINCSVL2,MONO,ppmd,2,1.552165031433105,8
YATSERVER,BINCSVL2,MONO,ppmd,2,1.317035913467407,9
YATSERVER,BINCSVL2,MONO,ppmd,2,1.42930269241333,10
YATSERVER,BINCSVL2,MONO,ppmd,2,1.300154209136963,11
YATSERVER,BINCSVL2,MONO,ppmd,2,1.336403608322143,12
YATSERVER,BINCSVL2,MONO,ppmd,2,1.4497590065002441,13
YATSERVER,BINCSVL2,MONO,ppmd,2,1.304036617279052,14
YATSERVER,BINCSVL2,MONO,ppmd,2,1.30298376083374,15
YATSERVER,BINCSVL2,MONO,ppmd,2,1.296635389328003,16
YATSERVER,BINCSVL2,MONO,ppmd,2,1.310953617095947,17
YATSERVER,BINCSVL2,MONO,ppmd,2,1.339891195297241,18
YATSERVER,BINCSVL2,MONO,ppmd,2,1.3166272640228271,19
YATSERVER,BINCSVL2,MONO,ppmd,2,3.126205205917358,20
YATSERVER,BINCSVL2,MONO,ppmd,2,1.330836057662963,21
YATSERVER,BINCSVL2,MONO,ppmd,2,1.311020374298095,22
YATSERVER,BINCSVL2,MONO,ppmd,2,1.342579126358032,23
YATSERVER,BINCSVL2,MONO,ppmd,2,1.324466228485107,24
YATSERVER,BINCSVL2,MONO,ppmd,2,1.300633907318115,25
YATSERVER,BINCSVL2,MONO,ppmd,2,1.575929880142212,26
YATSERVER,BINCSVL2,MONO,ppmd,2,1.438092708587646,27
YATSERVER,BINCSVL2,MONO,ppmd,2,1.340487957000732,28
YATSERVER,BINCSVL2,MONO,ppmd,2,1.325572967529296,29
YATSERVER,BINCSVL2,MONO,zlib,4,1.207890510559082,0
YATSERVER,BINCSVL2,MONO,zlib,4,0.8243572711944581,1
YATSERVER,BINCSVL2,MONO,zlib,4,0.7501504421234131,2
YATSERVER,BINCSVL2,MONO,zlib,4,0.7861745357513421,3
YATSERVER,BINCSVL2,MONO,zlib,4,0.7351946830749511,4
YATSERVER,BINCSVL2,MONO,zlib,4,0.72857666015625,5
YATSERVER,BINCSVL2,MONO,zlib,4,0.72570776939392,6
YATSERVER,BINCSVL2,MONO,zlib,4,0.7468662261962891,7
YATSERVER,BINCSVL2,MONO,zlib,4,0.711768865585327,8
YATSERVER,BINCSVL2,MONO,zlib,4,0.7054476737976071,9
YATSERVER,BINCSVL2,MONO,zlib,4,0.7272763252258301,10
YATSERVER,BINCSVL2,MONO,zlib,4,0.7050211429595941,11
YATSERVER,BINCSVL2,MONO,zlib,4,0.702486753463745,12
YATSERVER,BINCSVL2,MONO,zlib,4,0.7331054210662841,13
YATSERVER,BINCSVL2,MONO,zlib,4,0.714199542999267,14
YATSERVER,BINCSVL2,MONO,zlib,4,0.7043547630310051,15
YATSERVER,BINCSVL2,MONO,zlib,4,0.73766803741455,16
YATSERVER,BINCSVL2,MONO,zlib,4,0.7596132755279541,17
YATSERVER,BINCSVL2,MONO,zlib,4,0.7307350635528561,18
YATSERVER,BINCSVL2,MONO,zlib,4,0.714643955230712,19
YATSERVER,BINCSVL2,MONO,zlib,4,0.7155380249023431,20
YATSERVER,BINCSVL2,MONO,zlib,4,0.708956003189086,21
YATSERVER,BINCSVL2,MONO,zlib,4,0.753400325775146,22
YATSERVER,BINCSVL2,MONO,zlib,4,0.7990651130676271,23
YATSERVER,BINCSVL2,MONO,zlib,4,0.8401269912719721,24
YATSERVER,BINCSVL2,MONO,zlib,4,0.819862127304077,25
YATSERVER,BINCSVL2,MONO,zlib,4,0.7644989490509031,26
YATSERVER,BINCSVL2,MONO,zlib,4,0.771831035614013,27
YATSERVER,BINCSVL2,MONO,zlib,4,0.762170314788818,28
YATSERVER,BINCSVL2,MONO,zlib,4,0.7795581817626951,29
YATSERVER,BINCSVL2,NOBREAK,heif,6,96.64521169662476,0
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.22071743011475,1
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.08277440071106,2
YATSERVER,BINCSVL2,NOBREAK,heif,6,103.04334378242493,3
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.54540395736694,4
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.19265532493591,5
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.17975091934204,6
YATSERVER,BINCSVL2,NOBREAK,heif,6,102.25802373886108,7
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.62757754325867,8
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.88423132896423,9
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.81731867790222,10
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.28491282463074,11
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.79914689064026,12
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.191899061203,13
YATSERVER,BINCSVL2,NOBREAK,heif,6,97.3706784248352,14
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.2323386669159,15
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.06238198280334,16
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.89786458015442,17
YATSERVER,BINCSVL2,NOBREAK,heif,6,96.46639561653137,18
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.2236578464508,19
YATSERVER,BINCSVL2,NOBREAK,heif,6,105.59187173843384,20
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.83251595497131,21
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.65442276000977,22
YATSERVER,BINCSVL2,NOBREAK,heif,6,98.13970804214478,23
YATSERVER,BINCSVL2,NOBREAK,heif,6,96.92606902122498,24
YATSERVER,BINCSVL2,NOBREAK,heif,6,99.04092073440552,25
YATSERVER,BINCSVL2,NOBREAK,heif,6,96.7307596206665,26
YATSERVER,BINCSVL2,NOBREAK,heif,6,95.76771450042725,27
YATSERVER,BINCSVL2,NOBREAK,heif,6,95.15282464027405,28
YATSERVER,BINCSVL2,NOBREAK,heif,6,96.48633217811584,29
YATSERVER,BINCSVL2,NOBREAK,entropy,28,23.484694957733154,0
YATSERVER,BINCSVL2,NOBREAK,entropy,28,23.313525915145874,1
YATSERVER,BINCSVL2,NOBREAK,entropy,28,25.62300443649292,2
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.238802909851074,3
YATSERVER,BINCSVL2,NOBREAK,entropy,28,24.271799564361572,4
YATSERVER,BINCSVL2,NOBREAK,entropy,28,23.32475733757019,5
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.29218029975891,6
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.739102363586426,7
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.859137296676636,8
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.159077644348145,9
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.4978666305542,10
YATSERVER,BINCSVL2,NOBREAK,entropy,28,23.203091859817505,11
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.15999960899353,12
YATSERVER,BINCSVL2,NOBREAK,entropy,28,20.86852502822876,13
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.573869466781616,14
YATSERVER,BINCSVL2,NOBREAK,entropy,28,20.458780527114868,15
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.183272123336792,16
YATSERVER,BINCSVL2,NOBREAK,entropy,28,24.60599422454834,17
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.451727390289307,18
YATSERVER,BINCSVL2,NOBREAK,entropy,28,19.968493461608887,19
YATSERVER,BINCSVL2,NOBREAK,entropy,28,23.03734850883484,20
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.263127326965332,21
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.72975254058838,22
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.58101534843445,23
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.413466930389404,24
YATSERVER,BINCSVL2,NOBREAK,entropy,28,17.849921941757202,25
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.03967547416687,26
YATSERVER,BINCSVL2,NOBREAK,entropy,28,21.358976364135742,27
YATSERVER,BINCSVL2,NOBREAK,entropy,28,18.05705165863037,28
YATSERVER,BINCSVL2,NOBREAK,entropy,28,22.515023946762085,29
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.27108883857727,0
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,7.480629920959473,1
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,7.83994197845459,2
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,9.217997789382935,3
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.172754287719727,4
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.299124002456665,5
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.0970375537872314,6
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,9.262844800949097,7
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.7710487842559814,8
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.436728954315185,9
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.120555877685547,10
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,7.85326623916626,11
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,5.993762969970703,12
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.151949644088745,13
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.004221439361572,14
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,7.858921766281128,15
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.771230459213257,16
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.337403059005737,17
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,9.182809591293335,18
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.018673658370972,19
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.05595326423645,20
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.003148794174194,21
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,7.898907423019409,22
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.178767919540405,23
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.842022895812988,24
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.375580549240112,25
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,9.399187564849854,26
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.087866067886352,27
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.003570318222046,28
YATSERVER,BINCSVL2,NOBREAK,ppmd,12,6.042995929718018,29
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.200204849243164,0
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.206356048583984,1
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.226752281188964,2
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.2347354888916011,3
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.211325645446777,4
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.279483318328857,5
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.228901624679565,6
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.216097354888916,7
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.229842185974121,8
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.233766317367553,9
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.268341064453125,10
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.337577581405639,11
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.244266748428344,12
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.237494468688964,13
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.270175695419311,14
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.20988655090332,15
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.21943187713623,16
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.2071366310119631,17
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.201642036437988,18
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.216292142868042,19
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.221045017242431,20
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.216637849807739,21
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.310623168945312,22
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.207379341125488,23
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.215078115463256,24
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.223864555358886,25
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.211371898651123,26
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.206840515136718,27
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.296250104904174,28
YATSERVER,BINCSVL2,NOBREAK,zlib,7,1.349668979644775,29
YATSERVER,BINCSVL2,SLEEP,heif,9,143.2597098350525,0
YATSERVER,BINCSVL2,SLEEP,heif,9,146.08271980285645,1
YATSERVER,BINCSVL2,SLEEP,heif,9,150.43186783790588,2
YATSERVER,BINCSVL2,SLEEP,heif,9,150.46874904632568,3
YATSERVER,BINCSVL2,SLEEP,heif,9,149.37354111671448,4
YATSERVER,BINCSVL2,SLEEP,heif,9,148.73662900924683,5
YATSERVER,BINCSVL2,SLEEP,heif,9,145.6220953464508,6
YATSERVER,BINCSVL2,SLEEP,heif,9,154.13030123710632,7
YATSERVER,BINCSVL2,SLEEP,heif,9,144.54008531570435,8
YATSERVER,BINCSVL2,SLEEP,heif,9,152.64118075370789,9
YATSERVER,BINCSVL2,SLEEP,heif,9,145.3391604423523,10
YATSERVER,BINCSVL2,SLEEP,heif,9,157.62793850898743,11
YATSERVER,BINCSVL2,SLEEP,heif,9,144.04459524154663,12
YATSERVER,BINCSVL2,SLEEP,heif,9,148.89867115020752,13
YATSERVER,BINCSVL2,SLEEP,heif,9,144.17695450782776,14
YATSERVER,BINCSVL2,SLEEP,heif,9,155.8576889038086,15
YATSERVER,BINCSVL2,SLEEP,heif,9,145.35429787635803,16
YATSERVER,BINCSVL2,SLEEP,heif,9,148.5937521457672,17
YATSERVER,BINCSVL2,SLEEP,heif,9,145.03245949745178,18
YATSERVER,BINCSVL2,SLEEP,heif,9,147.27072167396545,19
YATSERVER,BINCSVL2,SLEEP,heif,9,144.00370979309082,20
YATSERVER,BINCSVL2,SLEEP,heif,9,143.51492261886597,21
YATSERVER,BINCSVL2,SLEEP,heif,9,146.17893028259277,22
YATSERVER,BINCSVL2,SLEEP,heif,9,143.5072317123413,23
YATSERVER,BINCSVL2,SLEEP,heif,9,144.3608317375183,24
YATSERVER,BINCSVL2,SLEEP,heif,9,147.30981278419495,25
YATSERVER,BINCSVL2,SLEEP,heif,9,146.6590166091919,26
YATSERVER,BINCSVL2,SLEEP,heif,9,147.50973558425903,27
YATSERVER,BINCSVL2,SLEEP,heif,9,144.35578989982605,28
YATSERVER,BINCSVL2,SLEEP,heif,9,149.06453227996826,29
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.395382881164551,0
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.450382947921753,1
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.294611692428589,2
YATSERVER,BINCSVL2,SLEEP,entropy,5,5.517919063568115,3
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.380798816680908,4
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.462599277496338,5
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.595189332962036,6
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.428780078887939,7
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.401440620422363,8
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.494746208190918,9
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.252316474914551,10
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.776494264602661,11
YATSERVER,BINCSVL2,SLEEP,entropy,5,5.924617767333984,12
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.85800552368164,13
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.875265121459961,14
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.80623197555542,15
YATSERVER,BINCSVL2,SLEEP,entropy,5,3.058881044387817,16
YATSERVER,BINCSVL2,SLEEP,entropy,5,3.042970418930053,17
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.704184055328369,18
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.5714728832244873,19
YATSERVER,BINCSVL2,SLEEP,entropy,5,3.072173595428467,20
YATSERVER,BINCSVL2,SLEEP,entropy,5,5.927483320236206,21
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.647559881210327,22
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.5026321411132812,23
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.574489831924438,24
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.451751708984375,25
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.501802682876587,26
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.567498207092285,27
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.53113055229187,28
YATSERVER,BINCSVL2,SLEEP,entropy,5,2.626081228256225,29
YATSERVER,BINCSVL2,SLEEP,ppmd,2,4.429627895355225,0
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.2860403060913081,1
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.333059072494506,2
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.324902772903442,3
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.288110256195068,4
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.3100917339324951,5
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.297437906265258,6
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.2848889827728271,7
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.298266410827636,8
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.317765951156616,9
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.331111192703247,10
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.386516571044921,11
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.443358182907104,12
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.353518486022949,13
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.312852144241333,14
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.295943260192871,15
YATSERVER,BINCSVL2,SLEEP,ppmd,2,4.46099591255188,16
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.504977226257324,17
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.373698234558105,18
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.595235824584961,19
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.572257280349731,20
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.560315608978271,21
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.3879806995391841,22
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.306026458740234,23
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.463513374328613,24
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.493493318557739,25
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.286371707916259,26
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.331669569015503,27
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.277121305465698,28
YATSERVER,BINCSVL2,SLEEP,ppmd,2,1.330336093902588,29
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.217277526855468,0
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.253511428833007,1
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.259078979492187,2
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.2272975444793701,3
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.278793811798095,4
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.204793214797973,5
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.205708742141723,6
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.210977792739868,7
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.202202320098877,8
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.253837347030639,9
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.229661464691162,10
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.234947681427002,11
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.220912218093872,12
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.213353872299194,13
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.243692398071289,14
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.266097068786621,15
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.217888116836547,16
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.267929553985595,17
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.298012733459472,18
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.209877729415893,19
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.225701332092285,20
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.2596547603607169,21
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.295164108276367,22
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.2052140235900881,23
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.218499183654785,24
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.236347675323486,25
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.2379121780395501,26
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.200239181518554,27
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.2005500793457031,28
YATSERVER,BINCSVL2,SLEEP,zlib,7,1.193387508392334,29
YATSERVER,BINCSVL2,SWAP,heif,5,80.54902911186218,0
YATSERVER,BINCSVL2,SWAP,heif,5,82.9543137550354,1
YATSERVER,BINCSVL2,SWAP,heif,5,80.53318667411804,2
YATSERVER,BINCSVL2,SWAP,heif,5,84.24700880050659,3
YATSERVER,BINCSVL2,SWAP,heif,5,80.56634974479675,4
YATSERVER,BINCSVL2,SWAP,heif,5,83.59212303161621,5
YATSERVER,BINCSVL2,SWAP,heif,5,81.47150826454163,6
YATSERVER,BINCSVL2,SWAP,heif,5,84.04911804199219,7
YATSERVER,BINCSVL2,SWAP,heif,5,80.65783762931824,8
YATSERVER,BINCSVL2,SWAP,heif,5,83.02408051490784,9
YATSERVER,BINCSVL2,SWAP,heif,5,81.50393795967102,10
YATSERVER,BINCSVL2,SWAP,heif,5,83.20714545249939,11
YATSERVER,BINCSVL2,SWAP,heif,5,81.27579236030579,12
YATSERVER,BINCSVL2,SWAP,heif,5,83.73789429664612,13
